4.497800000000000131e-01 2.500000000000000000e+01 1.574000000000000021e+01 0.000000000000000000e+00 1.048000000000000043e+00 1.275399999999999956e+01 1.885999999999999943e+02 1.269340000000000046e+01 1.000000000000000000e+01 6.220000000000000000e+02 3.039999999999999858e+01 7.850399999999999636e+02 4.089999999999999858e+01 3.000000000000000000e+01
2.349400000000000099e-01 2.500000000000000000e+01 1.574000000000000021e+01 0.000000000000000000e+00 1.048000000000000043e+00 1.201800000000000068e+01 1.658000000000000114e+02 1.245340000000000025e+01 1.000000000000000000e+01 6.220000000000000000e+02 3.039999999999999858e+01 7.937999999999999545e+02 2.653999999999999915e+01 3.779999999999999716e+01
1.875600000000000045e-01 2.500000000000000000e+01 1.574000000000000021e+01 0.000000000000000000e+00 1.048000000000000043e+00 1.177800000000000047e+01 7.800000000000000000e+01 1.090179999999999971e+01 1.000000000000000000e+01 6.220000000000000000e+02 3.039999999999999858e+01 7.810000000000000000e+02 3.142000000000000171e+01 4.339999999999999858e+01
1.259519999999999973e+00 0.000000000000000000e+00 1.628000000000000114e+01 0.000000000000000000e+00 1.076000000000000068e+00 1.189799999999999969e+01 1.235999999999999943e+02 9.414999999999999147e+00 8.000000000000000000e+00 6.140000000000000000e+02 4.200000000000000000e+01 7.937999999999999545e+02 1.651999999999999957e+01 4.079999999999999716e+01
1.275919999999999943e+00 0.000000000000000000e+00 1.628000000000000114e+01 0.000000000000000000e+00 1.076000000000000068e+00 1.219200000000000017e+01 1.690000000000000000e+02 8.923799999999999955e+00 8.000000000000000000e+00 6.140000000000000000e+02 4.200000000000000000e+01 7.600399999999999636e+02 2.051999999999999957e+01 3.639999999999999858e+01
1.254780000000000006e+00 0.000000000000000000e+00 1.628000000000000114e+01 0.000000000000000000e+00 1.076000000000000068e+00 1.166799999999999926e+01 1.130000000000000000e+02 8.997199999999999420e+00 8.000000000000000000e+00 6.140000000000000000e+02 4.200000000000000000e+01 7.912400000000000091e+02 1.694000000000000128e+01 3.979999999999999716e+01
2.107860000000000067e+00 0.000000000000000000e+00 1.628000000000000114e+01 0.000000000000000000e+00 1.076000000000000068e+00 1.186999999999999922e+01 5.860000000000000142e+01 8.997199999999999420e+00 8.000000000000000000e+00 6.140000000000000000e+02 4.200000000000000000e+01 7.737000000000000455e+02 1.316000000000000014e+01 4.620000000000000284e+01
1.568400000000000016e+00 0.000000000000000000e+00 1.628000000000000114e+01 0.000000000000000000e+00 1.076000000000000068e+00 1.198000000000000043e+01 1.634000000000000057e+02 8.515800000000000480e+00 8.000000000000000000e+00 6.140000000000000000e+02 4.200000000000000000e+01 7.735000000000000000e+02 2.933999999999999986e+01 3.500000000000000000e+01
1.605420000000000069e+00 0.000000000000000000e+00 1.628000000000000114e+01 0.000000000000000000e+00 1.076000000000000068e+00 1.091200000000000081e+01 7.320000000000000284e+01 7.592999999999999972e+00 8.000000000000000000e+00 6.140000000000000000e+02 4.200000000000000000e+01 5.779800000000000182e+02 2.337999999999999901e+01 4.039999999999999858e+01
1.451600000000000001e+00 0.000000000000000000e+00 1.628000000000000114e+01 0.000000000000000000e+00 1.076000000000000068e+00 1.145400000000000063e+01 1.390000000000000000e+02 7.592999999999999972e+00 8.000000000000000000e+00 6.140000000000000000e+02 4.200000000000000000e+01 7.818999999999999773e+02 2.255999999999999872e+01 3.639999999999999858e+01
2.503579999999999917e+00 0.000000000000000000e+00 1.628000000000000114e+01 0.000000000000000000e+00 1.076000000000000068e+00 1.114000000000000057e+01 1.961999999999999886e+02 7.595799999999999663e+00 8.000000000000000000e+00 6.140000000000000000e+02 4.200000000000000000e+01 7.531399999999999864e+02 4.203999999999999915e+01 2.719999999999999929e+01
1.704080000000000039e+00 0.000000000000000000e+00 1.628000000000000114e+01 0.000000000000000000e+00 1.076000000000000068e+00 1.192999999999999972e+01 1.784000000000000057e+02 8.024599999999999511e+00 8.000000000000000000e+00 6.140000000000000000e+02 4.200000000000000000e+01 7.850599999999999454e+02 2.766000000000000014e+01 3.920000000000000284e+01
2.464939999999999909e+00 0.000000000000000000e+00 1.628000000000000114e+01 0.000000000000000000e+00 1.076000000000000068e+00 1.228400000000000070e+01 1.834000000000000057e+02 7.953800000000000203e+00 8.000000000000000000e+00 6.140000000000000000e+02 4.200000000000000000e+01 7.937999999999999545e+02 3.743999999999999773e+01 3.039999999999999858e+01
1.976860000000000062e+00 0.000000000000000000e+00 1.628000000000000114e+01 0.000000000000000000e+00 1.076000000000000068e+00 1.162599999999999945e+01 2.000000000000000000e+02 8.190400000000000347e+00 8.000000000000000000e+00 6.140000000000000000e+02 4.200000000000000000e+01 7.890800000000000409e+02 3.975999999999999801e+01 2.900000000000000000e+01
1.500520000000000076e+00 0.000000000000000000e+00 1.628000000000000114e+01 0.000000000000000000e+00 1.076000000000000068e+00 1.184800000000000075e+01 1.881999999999999886e+02 8.799200000000000799e+00 8.000000000000000000e+00 6.140000000000000000e+02 4.200000000000000000e+01 7.886599999999999682e+02 3.260000000000000142e+01 3.119999999999999929e+01
1.681079999999999908e+00 0.000000000000000000e+00 1.628000000000000114e+01 0.000000000000000000e+00 1.076000000000000068e+00 1.119800000000000040e+01 1.714000000000000057e+02 8.909200000000000230e+00 8.000000000000000000e+00 6.140000000000000000e+02 4.200000000000000000e+01 6.068400000000000318e+02 3.302000000000000313e+01 2.780000000000000071e+01
1.343820000000000014e+00 0.000000000000000000e+00 1.628000000000000114e+01 0.000000000000000000e+00 1.076000000000000068e+00 1.162599999999999945e+01 1.805999999999999943e+02 9.364000000000000767e+00 8.000000000000000000e+00 6.140000000000000000e+02 4.200000000000000000e+01 7.537599999999999909e+02 2.962000000000000099e+01 3.320000000000000284e+01
1.911540000000000017e+00 0.000000000000000000e+00 1.628000000000000114e+01 0.000000000000000000e+00 1.076000000000000068e+00 1.209399999999999942e+01 1.775999999999999943e+02 8.906800000000000495e+00 8.000000000000000000e+00 6.140000000000000000e+02 4.200000000000000000e+01 6.127599999999999909e+02 3.456000000000000227e+01 2.960000000000000142e+01
1.545979999999999910e+00 0.000000000000000000e+00 1.628000000000000114e+01 0.000000000000000000e+00 1.076000000000000068e+00 1.299000000000000021e+01 1.888000000000000114e+02 8.909399999999999764e+00 8.000000000000000000e+00 6.140000000000000000e+02 4.200000000000000000e+01 7.758799999999999955e+02 2.560000000000000142e+01 3.679999999999999716e+01
2.004900000000000126e+00 0.000000000000000000e+00 1.628000000000000114e+01 0.000000000000000000e+00 1.076000000000000068e+00 1.334800000000000075e+01 1.745999999999999943e+02 8.477999999999999758e+00 8.000000000000000000e+00 6.140000000000000000e+02 4.200000000000000000e+01 7.604600000000000364e+02 2.396000000000000085e+01 4.200000000000000000e+01
2.261620000000000186e+00 0.000000000000000000e+00 1.628000000000000114e+01 0.000000000000000000e+00 1.076000000000000068e+00 1.142600000000000016e+01 1.881999999999999886e+02 8.465999999999999304e+00 8.000000000000000000e+00 6.140000000000000000e+02 4.200000000000000000e+01 7.203400000000000318e+02 4.520000000000000284e+01 2.539999999999999858e+01
2.709439999999999849e+00 0.000000000000000000e+00 1.628000000000000114e+01 0.000000000000000000e+00 1.076000000000000068e+00 1.214400000000000013e+01 2.000000000000000000e+02 8.349999999999999645e+00 8.000000000000000000e+00 6.140000000000000000e+02 4.200000000000000000e+01 7.534600000000000364e+02 2.607999999999999829e+01 2.900000000000000000e+01
2.775980000000000114e+00 0.000000000000000000e+00 1.628000000000000114e+01 0.000000000000000000e+00 1.076000000000000068e+00 1.190000000000000036e+01 1.640000000000000000e+02 7.980000000000000426e+00 8.000000000000000000e+00 6.140000000000000000e+02 4.200000000000000000e+01 4.651999999999999886e+02 5.542000000000000171e+01 2.639999999999999858e+01
2.303440000000000154e+00 0.000000000000000000e+00 1.628000000000000114e+01 0.000000000000000000e+00 1.076000000000000068e+00 1.140199999999999925e+01 1.900000000000000000e+02 7.574399999999999800e+00 8.000000000000000000e+00 6.140000000000000000e+02 4.200000000000000000e+01 7.175399999999999636e+02 3.670000000000000284e+01 2.619999999999999929e+01
3.225639999999999841e+00 0.000000000000000000e+00 1.628000000000000114e+01 0.000000000000000000e+00 1.076000000000000068e+00 1.219200000000000017e+01 1.938000000000000114e+02 7.519599999999999618e+00 8.000000000000000000e+00 6.140000000000000000e+02 4.200000000000000000e+01 4.966200000000000045e+02 4.067999999999999972e+01 2.700000000000000000e+01
1.283400000000000096e-01 0.000000000000000000e+00 1.191999999999999993e+01 0.000000000000000000e+00 9.979999999999999982e-01 1.186599999999999966e+01 1.364000000000000057e+02 6.720600000000000129e+00 1.000000000000000000e+01 5.580000000000000000e+02 3.839999999999999858e+01 7.937999999999999545e+02 1.935999999999999943e+01 3.779999999999999716e+01
1.948799999999999977e-01 0.000000000000000000e+00 1.191999999999999993e+01 0.000000000000000000e+00 9.979999999999999982e-01 1.168200000000000038e+01 1.227999999999999972e+02 6.755799999999999805e+00 1.000000000000000000e+01 5.580000000000000000e+02 3.839999999999999858e+01 7.551200000000000045e+02 2.282000000000000028e+01 4.000000000000000000e+01
1.602800000000000058e-01 0.000000000000000000e+00 1.191999999999999993e+01 0.000000000000000000e+00 9.979999999999999982e-01 1.169999999999999929e+01 8.300000000000000000e+01 7.868400000000000283e+00 1.000000000000000000e+01 5.580000000000000000e+02 3.839999999999999858e+01 7.937999999999999545e+02 1.753999999999999915e+01 4.200000000000000000e+01
3.501000000000000223e-01 0.000000000000000000e+00 1.191999999999999993e+01 0.000000000000000000e+00 9.979999999999999982e-01 1.193200000000000038e+01 6.039999999999999858e+01 7.694600000000000328e+00 1.000000000000000000e+01 5.580000000000000000e+02 3.839999999999999858e+01 7.868600000000000136e+02 2.026000000000000156e+01 4.939999999999999858e+01
5.525999999999999662e-02 1.500000000000000000e+02 5.900000000000000355e+00 0.000000000000000000e+00 8.559999999999999831e-01 1.318999999999999950e+01 4.360000000000000142e+01 1.080219999999999914e+01 6.000000000000000000e+00 5.040000000000000000e+02 3.660000000000000142e+01 7.912599999999999909e+02 8.640000000000000568e+00 6.160000000000000142e+01
6.718000000000000360e-02 1.500000000000000000e+02 5.900000000000000355e+00 0.000000000000000000e+00 8.559999999999999831e-01 1.404800000000000004e+01 3.160000000000000142e+01 1.080219999999999914e+01 6.000000000000000000e+00 5.040000000000000000e+02 3.660000000000000142e+01 7.912400000000000091e+02 3.959999999999999964e+00 6.979999999999999716e+01
2.548799999999999955e-01 0.000000000000000000e+00 1.382000000000000028e+01 0.000000000000000000e+00 8.960000000000000187e-01 1.353999999999999915e+01 5.799999999999999822e+00 1.144180000000000064e+01 6.000000000000000000e+00 4.660000000000000000e+02 3.579999999999999716e+01 7.708200000000000500e+02 9.679999999999999716e+00 5.320000000000000284e+01
2.829999999999999738e-01 0.000000000000000000e+00 1.382000000000000028e+01 0.000000000000000000e+00 8.960000000000000187e-01 1.233799999999999919e+01 1.319999999999999929e+01 1.144180000000000064e+01 6.000000000000000000e+00 4.660000000000000000e+02 3.579999999999999716e+01 7.667400000000000091e+02 1.161999999999999922e+01 5.060000000000000142e+01
3.187200000000000033e-01 0.000000000000000000e+00 1.382000000000000028e+01 0.000000000000000000e+00 8.960000000000000187e-01 1.242200000000000060e+01 1.300000000000000000e+01 1.144180000000000064e+01 6.000000000000000000e+00 4.660000000000000000e+02 3.579999999999999716e+01 7.889199999999999591e+02 1.488000000000000078e+01 4.939999999999999858e+01
2.453799999999999870e-01 0.000000000000000000e+00 1.382000000000000028e+01 0.000000000000000000e+00 8.960000000000000187e-01 1.213799999999999990e+01 8.000000000000000000e+01 1.144180000000000064e+01 6.000000000000000000e+00 4.660000000000000000e+02 3.579999999999999716e+01 7.787799999999999727e+02 1.910000000000000142e+01 4.239999999999999858e+01
3.428399999999999781e-01 0.000000000000000000e+00 1.382000000000000028e+01 0.000000000000000000e+00 8.960000000000000187e-01 1.136400000000000077e+01 6.759999999999999432e+01 1.020079999999999920e+01 6.000000000000000000e+00 4.660000000000000000e+02 3.579999999999999716e+01 7.937999999999999545e+02 2.042000000000000171e+01 3.860000000000000142e+01
3.767199999999999993e-01 0.000000000000000000e+00 1.382000000000000028e+01 0.000000000000000000e+00 8.960000000000000187e-01 1.157199999999999918e+01 6.659999999999999432e+01 1.020079999999999920e+01 6.000000000000000000e+00 4.660000000000000000e+02 3.579999999999999716e+01 7.937999999999999545e+02 2.830000000000000071e+01 4.000000000000000000e+01
4.585400000000000031e-01 0.000000000000000000e+00 1.382000000000000028e+01 0.000000000000000000e+00 8.960000000000000187e-01 1.206000000000000050e+01 1.710000000000000000e+02 1.137880000000000003e+01 6.000000000000000000e+00 4.660000000000000000e+02 3.579999999999999716e+01 7.854800000000000182e+02 3.760000000000000142e+01 3.320000000000000284e+01
5.077399999999999691e-01 0.000000000000000000e+00 1.382000000000000028e+01 0.000000000000000000e+00 8.960000000000000187e-01 1.079800000000000004e+01 1.905999999999999943e+02 1.174000000000000021e+01 6.000000000000000000e+00 4.660000000000000000e+02 3.579999999999999716e+01 7.937999999999999545e+02 6.161999999999999744e+01 2.880000000000000071e+01
4.395399999999999863e-01 0.000000000000000000e+00 1.382000000000000028e+01 0.000000000000000000e+00 8.960000000000000187e-01 1.120400000000000063e+01 1.240000000000000000e+02 1.217539999999999978e+01 6.000000000000000000e+00 4.660000000000000000e+02 3.579999999999999716e+01 7.937999999999999545e+02 3.239999999999999858e+01 3.879999999999999716e+01
1.774600000000000066e-01 4.200000000000000000e+01 1.127999999999999936e+01 0.000000000000000000e+00 8.780000000000000027e-01 1.192600000000000016e+01 9.140000000000000568e+01 1.362940000000000040e+01 8.000000000000000000e+00 4.860000000000000000e+02 3.360000000000000142e+01 7.911200000000000045e+02 2.689999999999999858e+01 3.939999999999999858e+01
8.673999999999999766e-02 4.200000000000000000e+01 1.127999999999999936e+01 0.000000000000000000e+00 8.780000000000000027e-01 1.223000000000000043e+01 1.260000000000000000e+02 1.362940000000000040e+01 8.000000000000000000e+00 4.860000000000000000e+02 3.360000000000000142e+01 7.879400000000000546e+02 1.885999999999999943e+01 4.100000000000000000e+01
1.072000000000000036e-01 4.200000000000000000e+01 1.127999999999999936e+01 0.000000000000000000e+00 8.780000000000000027e-01 1.302200000000000024e+01 4.220000000000000284e+01 1.362940000000000040e+01 8.000000000000000000e+00 4.860000000000000000e+02 3.360000000000000142e+01 7.937999999999999545e+02 1.056000000000000050e+01 5.000000000000000000e+01
9.962000000000000022e-02 4.200000000000000000e+01 1.127999999999999936e+01 0.000000000000000000e+00 8.780000000000000027e-01 1.199600000000000044e+01 4.279999999999999716e+01 1.362940000000000040e+01 8.000000000000000000e+00 4.860000000000000000e+02 3.360000000000000142e+01 7.937999999999999545e+02 1.685999999999999943e+01 4.679999999999999716e+01
2.719999999999999848e-02 1.500000000000000000e+02 8.000000000000000000e+00 0.000000000000000000e+00 8.199999999999999512e-01 1.177599999999999980e+01 9.520000000000000284e+01 1.463940000000000019e+01 6.000000000000000000e+00 9.380000000000000000e+02 4.220000000000000284e+01 7.937999999999999545e+02 2.960000000000000142e+01 3.779999999999999716e+01
2.622000000000000025e-02 1.800000000000000000e+02 2.439999999999999947e+00 0.000000000000000000e+00 8.060000000000000497e-01 1.449799999999999933e+01 4.379999999999999716e+01 1.739320000000000022e+01 1.000000000000000000e+01 4.520000000000000000e+02 3.579999999999999716e+01 7.918600000000000136e+02 9.619999999999999218e+00 7.079999999999999716e+01
4.109999999999999765e-02 1.700000000000000000e+02 1.479999999999999982e+00 0.000000000000000000e+00 8.199999999999999512e-01 1.276600000000000001e+01 7.140000000000000568e+01 1.837519999999999953e+01 4.000000000000000000e+00 6.260000000000000000e+02 3.460000000000000142e+01 7.937999999999999545e+02 1.153999999999999915e+01 4.939999999999999858e+01
2.863999999999999879e-02 2.000000000000000000e+02 2.640000000000000124e+00 0.000000000000000000e+00 8.219999999999999529e-01 1.363199999999999967e+01 8.100000000000000000e+01 1.664959999999999951e+01 1.000000000000000000e+01 5.120000000000000000e+02 3.019999999999999929e+01 7.857999999999999545e+02 7.900000000000000355e+00 6.320000000000000284e+01
3.089000000000000079e-01 5.000000000000000000e+01 1.025999999999999979e+01 0.000000000000000000e+00 9.060000000000000275e-01 1.228999999999999915e+01 5.839999999999999858e+01 1.562959999999999994e+01 1.600000000000000000e+01 5.680000000000000000e+02 3.939999999999999858e+01 7.813600000000000136e+02 1.372000000000000064e+01 4.660000000000000142e+01
2.065599999999999936e-01 5.000000000000000000e+01 1.025999999999999979e+01 0.000000000000000000e+00 9.060000000000000275e-01 1.185399999999999920e+01 9.440000000000000568e+01 1.386400000000000077e+01 1.600000000000000000e+01 5.680000000000000000e+02 3.939999999999999858e+01 7.937999999999999545e+02 1.844000000000000128e+01 3.920000000000000284e+01
2.986400000000000166e-01 5.000000000000000000e+01 1.025999999999999979e+01 0.000000000000000000e+00 9.060000000000000275e-01 1.148199999999999932e+01 1.324000000000000057e+02 1.445079999999999920e+01 1.600000000000000000e+01 5.680000000000000000e+02 3.939999999999999858e+01 7.902200000000000273e+02 2.630000000000000071e+01 3.739999999999999858e+01
3.434200000000000030e-01 5.000000000000000000e+01 1.025999999999999979e+01 0.000000000000000000e+00 9.060000000000000275e-01 1.193200000000000038e+01 1.868000000000000114e+02 1.363700000000000045e+01 1.600000000000000000e+01 5.680000000000000000e+02 3.939999999999999858e+01 7.561599999999999682e+02 2.887999999999999901e+01 3.200000000000000000e+01
2.205400000000000138e-01 5.000000000000000000e+01 1.025999999999999979e+01 0.000000000000000000e+00 9.060000000000000275e-01 1.291200000000000081e+01 1.355999999999999943e+02 1.445100000000000051e+01 1.600000000000000000e+01 5.680000000000000000e+02 3.939999999999999858e+01 7.937999999999999545e+02 1.346000000000000085e+01 4.439999999999999858e+01
2.530000000000000027e-01 5.000000000000000000e+01 1.025999999999999979e+01 0.000000000000000000e+00 9.060000000000000275e-01 1.352399999999999913e+01 8.679999999999999716e+01 1.596180000000000021e+01 1.600000000000000000e+01 5.680000000000000000e+02 3.939999999999999858e+01 7.911599999999999682e+02 1.900000000000000000e+01 5.000000000000000000e+01
3.901999999999999913e-02 3.500000000000000000e+01 2.759999999999999787e+00 0.000000000000000000e+00 8.322000000000000508e-01 1.420800000000000018e+01 1.190000000000000000e+02 1.844579999999999842e+01 6.000000000000000000e+00 4.320000000000000000e+02 3.720000000000000284e+01 7.864800000000000182e+02 1.610000000000000142e+01 6.600000000000000000e+01
7.167999999999999372e-02 1.600000000000000000e+02 6.740000000000000213e+00 0.000000000000000000e+00 7.960000000000000409e-01 1.258000000000000007e+01 3.560000000000000142e+01 1.322300000000000075e+01 8.000000000000000000e+00 6.740000000000000000e+02 3.220000000000000284e+01 7.937999999999999545e+02 9.339999999999999858e+00 4.700000000000000000e+01
8.758000000000000507e-02 1.600000000000000000e+02 6.740000000000000213e+00 0.000000000000000000e+00 7.960000000000000409e-01 1.157399999999999984e+01 6.220000000000000284e+01 1.322300000000000075e+01 8.000000000000000000e+00 6.740000000000000000e+02 3.220000000000000284e+01 7.937999999999999545e+02 2.048000000000000043e+01 3.879999999999999716e+01
1.157799999999999940e-01 2.500000000000000000e+01 1.214000000000000057e+01 0.000000000000000000e+00 8.179999999999999494e-01 1.175600000000000023e+01 4.279999999999999716e+01 1.299600000000000044e+01 8.000000000000000000e+00 6.900000000000000000e+02 3.779999999999999716e+01 7.924199999999999591e+02 1.619999999999999929e+01 4.400000000000000000e+01
2.710799999999999876e-01 2.500000000000000000e+01 1.214000000000000057e+01 0.000000000000000000e+00 8.179999999999999494e-01 1.118800000000000061e+01 7.359999999999999432e+01 1.299600000000000044e+01 8.000000000000000000e+00 6.900000000000000000e+02 3.779999999999999716e+01 7.937999999999999545e+02 2.617999999999999972e+01 3.479999999999999716e+01
2.563199999999999923e-01 2.500000000000000000e+01 1.214000000000000057e+01 0.000000000000000000e+00 8.179999999999999494e-01 1.176999999999999957e+01 6.600000000000000000e+01 1.299600000000000044e+01 8.000000000000000000e+00 6.900000000000000000e+02 3.779999999999999716e+01 7.937999999999999545e+02 1.757999999999999829e+01 4.179999999999999716e+01
1.765200000000000102e-01 0.000000000000000000e+00 2.162000000000000099e+01 0.000000000000000000e+00 8.259999999999999565e-01 1.283399999999999963e+01 1.319999999999999929e+01 1.057460000000000022e+01 8.000000000000000000e+00 6.100000000000000000e+02 3.839999999999999858e+01 7.674600000000000364e+02 1.343999999999999950e+01 4.839999999999999858e+01
3.175200000000000244e-01 0.000000000000000000e+00 2.162000000000000099e+01 0.000000000000000000e+00 8.259999999999999565e-01 1.192200000000000060e+01 3.500000000000000000e+01 1.057460000000000022e+01 8.000000000000000000e+00 6.100000000000000000e+02 3.839999999999999858e+01 7.538799999999999955e+02 1.976000000000000156e+01 4.339999999999999858e+01
1.832799999999999985e-01 0.000000000000000000e+00 2.162000000000000099e+01 0.000000000000000000e+00 8.259999999999999565e-01 1.213000000000000078e+01 1.559999999999999964e+01 1.057460000000000022e+01 8.000000000000000000e+00 6.100000000000000000e+02 3.839999999999999858e+01 7.818200000000000500e+02 1.103999999999999915e+01 4.560000000000000142e+01
3.907800000000000162e-01 0.000000000000000000e+00 2.162000000000000099e+01 0.000000000000000000e+00 8.259999999999999565e-01 1.249000000000000021e+01 1.240000000000000036e+01 1.057460000000000022e+01 8.000000000000000000e+00 6.100000000000000000e+02 3.839999999999999858e+01 7.543400000000000318e+02 1.508000000000000007e+01 4.679999999999999716e+01
1.579200000000000048e-01 0.000000000000000000e+00 2.566000000000000014e+01 0.000000000000000000e+00 8.739999999999999991e-01 1.254599999999999937e+01 1.200000000000000000e+01 8.503000000000000114e+00 1.000000000000000000e+01 7.960000000000000000e+02 3.739999999999999858e+01 7.898400000000000318e+02 1.356000000000000050e+01 4.820000000000000284e+01
1.902399999999999924e-01 0.000000000000000000e+00 2.566000000000000014e+01 0.000000000000000000e+00 8.739999999999999991e-01 1.257199999999999918e+01 9.000000000000000000e+01 9.005200000000000315e+00 1.000000000000000000e+01 7.960000000000000000e+02 3.739999999999999858e+01 7.664600000000000364e+02 1.787999999999999901e+01 4.279999999999999716e+01
2.030599999999999905e-01 0.000000000000000000e+00 2.566000000000000014e+01 0.000000000000000000e+00 8.739999999999999991e-01 1.255799999999999983e+01 1.490000000000000000e+02 8.104400000000000048e+00 1.000000000000000000e+01 7.960000000000000000e+02 3.739999999999999858e+01 7.473200000000000500e+02 2.394000000000000128e+01 4.000000000000000000e+01
1.741399999999999892e-01 0.000000000000000000e+00 2.566000000000000014e+01 0.000000000000000000e+00 8.739999999999999991e-01 1.227999999999999936e+01 9.159999999999999432e+01 8.180999999999999162e+00 1.000000000000000000e+01 7.960000000000000000e+02 3.739999999999999858e+01 7.739199999999999591e+02 2.053999999999999915e+01 4.160000000000000142e+01
1.129200000000000065e-01 0.000000000000000000e+00 2.566000000000000014e+01 0.000000000000000000e+00 8.739999999999999991e-01 1.246400000000000041e+01 1.074000000000000057e+02 1.002820000000000000e+01 1.000000000000000000e+01 7.960000000000000000e+02 3.739999999999999858e+01 7.727999999999999545e+02 2.467999999999999972e+01 4.239999999999999858e+01
1.677400000000000002e-01 0.000000000000000000e+00 2.566000000000000014e+01 0.000000000000000000e+00 8.739999999999999991e-01 1.174799999999999933e+01 7.320000000000000284e+01 9.005200000000000315e+00 1.000000000000000000e+01 7.960000000000000000e+02 3.739999999999999858e+01 7.921200000000000045e+02 1.819999999999999929e+01 4.060000000000000142e+01
8.225999999999999979e-02 5.000000000000000000e+01 9.720000000000000639e+00 0.000000000000000000e+00 8.519999999999999796e-01 1.345400000000000063e+01 6.700000000000000000e+01 1.080139999999999922e+01 8.000000000000000000e+00 5.620000000000000000e+02 3.800000000000000000e+01 7.937999999999999545e+02 1.058000000000000007e+01 5.600000000000000000e+01
8.923999999999999988e-02 5.000000000000000000e+01 9.720000000000000639e+00 0.000000000000000000e+00 8.519999999999999796e-01 1.323799999999999955e+01 1.408000000000000114e+02 1.080139999999999922e+01 8.000000000000000000e+00 5.620000000000000000e+02 3.800000000000000000e+01 7.912599999999999909e+02 1.443999999999999950e+01 4.779999999999999716e+01
7.317999999999999505e-02 5.000000000000000000e+01 9.720000000000000639e+00 0.000000000000000000e+00 8.519999999999999796e-01 1.260399999999999920e+01 6.440000000000000568e+01 1.080139999999999922e+01 8.000000000000000000e+00 5.620000000000000000e+02 3.800000000000000000e+01 7.937999999999999545e+02 1.343999999999999950e+01 4.960000000000000142e+01
